"","X","sentence_id","id","sentence","nchar","doc_id","description","family_experience","treatment_prof","personal_experience","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","cluster_9","cluster_10","cluster_11","cluster_12","cluster_13","cluster_14","cluster_15","cluster_16","cluster_17","cluster_18","cluster_19","cluster_20","clusters"
"706",706,367,2,"person say never beer",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"707",707,368,1,"need college education able",27,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"708",708,368,2,"job work triggers",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"709",709,369,1,"Basically able ask open ended questions allow individual share able listen situation develop enlightenment risks involved",121,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","TRUE","","","TRUE","","","","","TRUE","TRUE","TRUE","","","","TRUE","TRUE","TRUE","",",,TRUE,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,"
"710",710,369,2,"think education important explain mechanisms happening",54,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"711",711,370,1,"individual easy saying well need get drive home night",53,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","","","TRUE","","TRUE","",",TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,,TRUE,"
"712",712,370,2,"think pretty important",22,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","","","","","","","","","","TRUE",",,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,TRUE"
"713",713,371,1,"phone numbers call",18,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"714",714,371,2,"People feel less victim becomes happening",41,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","TRUE","","","","","","","","","","",",,,,TRUE,,,,,TRUE,,,,,,,,,,"
"715",715,372,1,"think really good get assessment see possibly eligible chemical dependency treatment good direction",99,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","TRUE","","","TRUE","TRUE","","TRUE","TRUE","","","","","TRUE","","TRUE","","","TRUE",",,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,,TRUE,,,TRUE"
"716",716,372,2,"different approaches understanding control triggers",51,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","TRUE","TRUE","TRUE","","","","","","","TRUE","","",",,,,,,,,TRUE,TRUE,TRUE,,,,,,,TRUE,,"
"717",717,373,1,"see education just professionals",32,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"718",718,373,2,"possible",8,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"719",719,374,1,"seem sorely lacking public education substance use",50,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"720",720,374,2,"earlier detect starting point triggers just away",48,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","TRUE","","","","","","TRUE","","","","TRUE","","TRUE","TRUE","","TRUE",",TRUE,,,TRUE,,,,,,TRUE,,,,TRUE,,TRUE,TRUE,,TRUE"
"721",721,375,1,"reminds sex education political gets disservice young growing sexual",68,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"722",722,375,2,"awareness develop inside realize starts low",43,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"723",723,376,1,"tough uncomfortable conversation conflicting values installed",61,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","TRUE","","","","","","","","TRUE","","","","","","TRUE","TRUE","TRUE","",",,TRUE,,,,,,,,TRUE,,,,,,TRUE,TRUE,TRUE,"
"724",724,376,2,"earlier intervene better manage",31,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"725",725,377,1,"trust people make decisions health",34,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","TRUE","","","","","","TRUE","","TRUE","","","","","TRUE","","",",,,,TRUE,,,,,,TRUE,,TRUE,,,,,TRUE,,"
"726",726,377,2,"work patients",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"727",727,378,1,"Absolutely",10,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"728",728,378,2,"pretty successful",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"729",729,379,1,"Part program call sappy program trying get still work basically able experiences school districts St. Louis County",114,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","","TRUE","TRUE","","","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"730",730,379,2,"interviewing people long term recovery also addiction treatment moving model espousing individualized",101,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","TRUE","TRUE","","","TRUE","TRUE","","TRUE","TRUE","","TRUE","","TRUE","TRUE","","",",TRUE,,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,"
"731",731,380,1,"worked trying provide support SBIR training employment agencies",63,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE"
"732",732,380,2,"couple said used years now decided want glass champagne glass wine dinner hard idea ever touch addict",101,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","TRUE","","","","","TRUE","","","TRUE","","TRUE","","","","","","TRUE","TRUE,TRUE,,TRUE,,,,,TRUE,,,TRUE,,TRUE,,,,,,TRUE"
"733",733,381,1,"SBIR",4,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"734",734,381,2,"man told runs clinic line saying said told friends Alcoholics Anonymous said never really addict",96,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","","TRUE","","","","TRUE","","","","","","",",,,,,,TRUE,,,TRUE,,,,TRUE,,,,,,"
"735",735,382,1,"Screening brief intervention referral treatment",47,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","TRUE","TRUE","TRUE","","","","","TRUE","","","","","",",,,,,,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,"
"736",736,382,2,"problem step approach",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"737",737,383,1,"Referral treatment necessarily chemical dependency treatment referring services",79,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","TRUE","","TRUE","TRUE","TRUE","","","","TRUE","TRUE","","","","",",,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,"
"738",738,383,2,"place",5,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","","","","","","","","","","","TRUE","",",,,,,,TRUE,,,,,,,,,,,,TRUE,"
"739",739,384,1,"find lot information SBIR",25,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","TRUE","","TRUE","","","","",",,,,,,,,,,,,,TRUE,,TRUE,,,,"
"740",740,385,1,"best practice established ERs necessarily substance abuse",57,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","","","","","","TRUE","","","TRUE","","","","","","","TRUE","","","TRUE,TRUE,,,,,,TRUE,,,TRUE,,,,,,,TRUE,,"
"741",741,385,2,"place much",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","TRUE","","TRUE","","","","TRUE","","","","","","TRUE","","TRUE,,,,,,TRUE,,TRUE,,,,TRUE,,,,,,TRUE,"
"742",742,386,1,"useful tool",11,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","","","","","","","","","","","","","","","","","","","TRUE,TRUE,,,,,,,,,,,,,,,,,,"
"743",743,386,2,"meant Switzerland",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"744",744,387,1,"encourage",9,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"745",745,387,2,"groups",6,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","TRUE","TRUE","TRUE","TRUE","","",",,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,"
"746",746,388,1,"training now years now St. Louis County social workers probation officers public health nurses",94,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","TRUE","TRUE","","TRUE","TRUE","","","","","TRUE","TRUE","","",",,,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,,"
"747",747,388,2,"patients groups",15,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"748",748,389,1,"People contact human trying help",32,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"749",749,389,2,"patients really like helps",26,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"750",750,390,1,"Trying expand professional personal toolbox",43,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"751",751,391,1,"Thank",5,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"752",752,391,2,"pretty good",11,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","TRUE","","","","","","","","","","",",,,,,,,,,TRUE,,,,,,,,,,"
"753",753,392,1,"really good",11,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","TRUE","","","TRUE","","","","","","","","","","",",,,,,,TRUE,,,TRUE,,,,,,,,,,"
"754",754,392,2,"groups dogmatic flexible way",28,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","","","","","TRUE","TRUE","TRUE","TRUE","","",",,,,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,"
"755",755,393,1,"really appreciate heart seem",28,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","TRUE","TRUE","","","","","","","","","","","","","",",,,,,TRUE,TRUE,,,,,,,,,,,,,"
"756",756,393,2,"accept use substances",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","","TRUE","TRUE","","TRUE","","","TRUE","TRUE","","","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE"
"757",757,394,1,"think people buildings state jobs county jobs get lot credit heart",66,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"758",758,394,2,"work people still using",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","TRUE","TRUE","","","","TRUE","","TRUE","","TRUE","","TRUE","","TRUE","TRUE","","","TRUE,,,TRUE,TRUE,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,TRUE,,"
"759",759,395,1,"Even writing grants stuff heart",31,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"760",760,395,2,"know",4,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"761",761,396,1,"contagious",10,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"762",762,396,2,"depends individual patient",26,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"763",763,397,1,"Basically energy commitment work display regarding",50,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","","","","","","","TRUE","","","",",,,TRUE,,,,,,,,,,,,,TRUE,,,"
"764",764,397,2,"patients dogmatic",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"765",765,398,1,"take credit interview",21,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"766",766,398,2,"stigmatizing makes feel bad use substances",42,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","","TRUE","TRUE","","TRUE","","","TRUE","TRUE","","","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE"
"767",767,399,1,"situations talking really sure purpose intent get little guarded concerned saying",81,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","TRUE","","TRUE","TRUE","","","","TRUE","","","TRUE","","","",",,,,,,TRUE,,TRUE,TRUE,,,,TRUE,,,TRUE,,,"
"768",768,399,2,"model helping early process figure handle handle year time period saying think glass wine",89,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"769",769,400,1,"Matt Johnson social workers minute radio piece KDAL last Wednesday",66,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","TRUE","","","TRUE","","","","","","TRUE","TRUE","","",",,,TRUE,,,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,"
"770",770,400,2,"just think intensity decision time people close say never addict person life fallen apart",89,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"771",771,401,1,"Tom Hanson radio person working bouncing weather international news local news type thing way just conversation establish personal type atmosphere",146,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"772",772,401,2,"just seems healthier",20,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","TRUE","TRUE","TRUE","","","","TRUE","","","","","","TRUE","TRUE","","",",TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,TRUE,,"
"773",773,402,1,"things started often happen Matt",32,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","TRUE","TRUE","","","TRUE","","","","TRUE","","","TRUE","","","","TRUE","","",",,TRUE,TRUE,,,TRUE,,,,TRUE,,,TRUE,,,,TRUE,,"
"774",774,402,2,"approach really helpful",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"775",775,403,1,"interview felt really good said communicated",44,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","TRUE","","","TRUE","","","","","","","","","","",",,,,,,TRUE,,,TRUE,,,,,,,,,,"
"776",776,403,2,"trying advocate continuing possible goals states",48,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"777",777,404,1,"really good work",16,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","TRUE","","","TRUE","","","","","","","TRUE","","","",",,,TRUE,,,TRUE,,,TRUE,,,,,,,TRUE,,,"
"778",778,404,2,"abstinent addict",16,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"779",779,405,1,"really happy chance come",24,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","TRUE","","TRUE","","","TRUE","","","","","","","","","","",",,,,TRUE,,TRUE,,,TRUE,,,,,,,,,,"
"780",780,405,2,"different shades",16,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"781",781,406,1,"important",9,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"782",782,406,2,"achieve manageable balance",26,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","","","","","","","","","TRUE","","TRUE","",",,TRUE,,,,,,,,,,,,,,TRUE,,TRUE,"
"783",783,407,1,"time get chance share experience read expansion extension",57,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","TRUE","","TRUE","","","","TRUE","","","","TRUE","","","TRUE",",,,,,,TRUE,,TRUE,,,,TRUE,,,,TRUE,,,TRUE"
"784",784,407,2,"control life happy",18,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"785",785,408,1,"got information card start producing",36,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","TRUE","","TRUE","TRUE","","","","TRUE","","TRUE",",,,,,,,,,,TRUE,,TRUE,TRUE,,,,TRUE,,TRUE"
"786",786,408,2,"degree control",14,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
